date, price, 7-days moving avg
1696204800000, 23.88149631052896, 19.78842893185504
1696291200000, 23.40994675528492, 20.435535252494933
1696377600000, 23.546636568867523, 21.009116067418386
1696464000000, 23.14279023721254, 21.656194574722694
1696550400000, 22.719916973389385, 22.229755280864264
1696636800000, 23.43163795467068, 22.62600009174974
1696723200000, 23.293820293560618, 23.074211033272995
1696809600000, 23.24916669447795, 23.346606441930664
1696896000000, 22.11144636191878, 23.25627363963766
1696982400000, 22.10708097425926, 23.070773583442495
1697068800000, 21.96097231022005, 22.865122784212748
1697155200000, 21.26544011226295, 22.69629165178525
1697241600000, 21.826473760164795, 22.4885092430529
1697328000000, 22.00456614346382, 22.259200072409204
1697414400000, 21.916231700248684, 22.075020908109657
1697500800000, 23.981381940492962, 21.884601623219766
1697587200000, 23.971056117737877, 22.15173527730179
1697673600000, 23.434057784969053, 22.41801744065588
1697760000000, 24.942676655920565, 22.628458222762877
1697846400000, 27.034557905425466, 23.15377772899968
1697932800000, 29.355573342373983, 23.897789749751205
1698019200000, 29.02138704288216, 24.9479336353098
1698105600000, 31.736583271682292, 25.962955827114577
1698192000000, 30.133994925651603, 27.070841731570198
1698278400000, 32.405323087903845, 27.951261561272158
1698364800000, 32.71431713179988, 29.23287089026284
1698451200000, 31.765434430978374, 30.34310524395989
1698537600000, 31.646807666480882, 31.018944747610306
1698624000000, 32.81601052032671, 31.34626393676843
1698710400000, 34.95699301421437, 31.888353004974796
1698796800000, 38.48164730744764, 32.348411539622234
1698883200000, 41.41420827516142, 33.54093330845024
1698969600000, 40.146033594069166, 34.82791690662989
1699056000000, 39.51759751315692, 35.88959068695408
1699142400000, 42.247239673022534, 36.99704255583673
1699228800000, 41.24303597170582, 38.51138998534268
1699315200000, 42.093540748889566, 39.71525076411113
1699401600000, 43.10992040160473, 40.73475758335044
1699488000000, 43.24925747868605, 41.39593945394431
1699574400000, 45.358054333499396, 41.658089340162114
1699660800000, 56.672751743013606, 42.402663731509286
1699747200000, 56.46969150990378, 44.853400050060245
1699833600000, 55.96301542172404, 46.88517888390042
1699920000000, 52.21016126845803, 48.98803309104587
1700006400000, 56.84724399563444, 50.43326459384137
1700092800000, 65.42118249740835, 52.39573939298848
1700179200000, 57.85936549623421, 55.563157252805944
1700265600000, 58.08749906248073, 57.34905884748235
1700352000000, 58.43785104837524, 57.551165607406226
1700438400000, 61.4682208972665, 57.83233125575929
1700524800000, 56.387561224796215, 58.61878918083679
1700611200000, 52.03847144243665, 59.21556060317081
1700697600000, 57.63985489059395, 58.52859309557113
1700784000000, 56.6256819382833, 57.416974866026216
1700870400000, 56.87305815164875, 57.24073435774751
1700956800000, 58.81319665255164, 57.06724279905723
1701043200000, 57.65563041451083, 57.120863599653866
1701129600000, 55.12228632634998, 56.576207816403056
1701216000000, 58.21650838026634, 56.395454259482165
1701302400000, 59.132384073791634, 57.2780309648864
1701388800000, 59.17998717985522, 57.491249419628936
1701475200000, 59.82358486245393, 57.85615016842492
1701561600000, 63.54188841925499, 58.27765398425422
1701648000000, 63.0169956421846, 58.95318137949756
1701734400000, 61.55125929559973, 59.71909069773667
1701820800000, 60.9025608945616, 60.63751540762949
1701907200000, 62.23204453296526, 61.02123719538595
1701993600000, 67.69386460535054, 61.46404583241076
1702080000000, 74.84216401576747, 62.68031403605295
1702166400000, 72.42222406518073, 64.82582534366917
1702252800000, 74.42357981310117, 66.09444472165856
1702339200000, 70.20241559474354, 67.72395674607522
1702425600000, 68.52923871075102, 68.95983621738148
1702512000000, 70.73839652886984, 70.04936161969424
1702598400000, 75.65588800857071, 71.26455476196632
1702684800000, 72.61814382762158, 72.40198667671208
1702771200000, 73.3895965701486, 72.08426950697695
1702857600000, 71.09304612532529, 72.22246557911521
1702944000000, 74.34092711768113, 71.74667505229009
1703030400000, 72.61144991141754, 72.33789098413831
1703116800000, 82.09852590231738, 72.92106401280495
1703203200000, 93.93807648899407, 74.54393963758318
1703289600000, 98.07800224122698, 77.15568084907223
1703376000000, 107.63981717421447, 80.79280347958728
1703462400000, 112.44835843501905, 85.68569213731097
1703548800000, 121.44659325631167, 91.59359389583867
1703635200000, 112.32551605046484, 98.32297477278588
1703721600000, 106.97705414292456, 103.99641279264979
1703808000000, 102.25382476175545, 107.55048825559366
1703894400000, 106.25256071597002, 108.73845229455958
1703980800000, 101.98883539812843, 109.90624636238
1704067200000, 101.33317837845607, 109.09896325151055
1704153600000, 109.44408162860023, 107.51108038628728
1704240000000, 106.66317351273963, 105.79643586804279
1704326400000, 98.618625629318, 104.98752979122492
1704412800000, 104.8407815170403, 103.79346857499543
1704499200000, 99.79527781452578, 104.16303382575039
1704585600000, 93.67595830573333, 103.24056483982977
1704672000000, 88.92454619256625, 102.0530109694876
1704758400000, 97.65874169169724, 100.2803492286462
1704844800000, 98.7515137293353, 98.59672923766007
1704931200000, 102.41348181114401, 97.46649212574518
1705017600000, 99.98590880200555, 98.00861443743462
1705104000000, 91.49974928746796, 97.31506119242964
1705190400000, 95.63334726603965, 96.12998568856425
1705276800000, 94.11863591050141, 96.40961268289372
1705363200000, 94.39674016420685, 97.1516254997416
1705449600000, 97.55676426862223, 96.68562528152869
1705536000000, 101.50125957317499, 96.5149467871411
1705622400000, 94.28013186654485, 96.3846293245741
1705708800000, 93.32520105608964, 95.569518333794
1705795200000, 92.58976400255906, 95.8302971578828
1705881600000, 91.1623559089012, 95.39549954881413
1705968000000, 83.43623260957541, 94.97317383429981
1706054400000, 84.09771204633358, 93.40738704078105
1706140800000, 88.97403797468365, 91.48466529473983
1706227200000, 86.98335038241241, 89.69506220924106
1706313600000, 92.36475145633213, 88.652664854365
1706400000000, 94.07418620571138, 88.51545776868535
1706486400000, 95.96656618849008, 88.72751808342139
1706572800000, 101.41999625662424, 89.4138338376484
1706659200000, 101.49112290376424, 91.98294293008394
1706745600000, 96.93179951000184, 94.46771590971687
1706832000000, 97.79003124090778, 95.60453898619089
1706918400000, 100.46548063117393, 97.14835053740453
1707004800000, 97.76713809513306, 98.30559756238192
1707091200000, 95.47210966234701, 98.83316211801359
1707177600000, 95.66801933804179, 98.76252547142174
1707264000000, 96.91999534970711, 97.9408144830528
1707350400000, 100.8620197849941, 97.28779626104465
1707436800000, 102.90366855652807, 97.84925630032926
1707523200000, 107.0340359221691, 98.57977591684644
1707609600000, 108.9914614336289, 99.51814095841719
1707696000000, 107.42381253614128, 101.12161572105944
1707782400000, 112.03681818642013, 102.82900184588719
1707868800000, 112.5991116485891, 105.16740168136981
1707955200000, 116.97610655690055, 107.40727543835294
1708041600000, 113.5993942511846, 109.70928783433958
1708128000000, 110.50155056850862, 111.23724864786196
1708214400000, 108.92851023151393, 111.7326078830533
1708300800000, 112.21541634982898, 111.72361485417977
1708387200000, 111.27808859030418, 112.40812968470654
1708473600000, 108.56412084328196, 112.29973974240427
1708560000000, 105.34263381767492, 111.72331248450327
1708646400000, 102.0417796526056, 110.06138780747104
1708732800000, 100.09194937035414, 108.41030000767401
1708819200000, 104.18872590266118, 106.92321412222338
1708905600000, 103.4386239643384, 106.24610207524441
1708992000000, 109.84509740259054, 104.99227459160291
1709078400000, 108.17696263039223, 104.78756156478669
1709164800000, 117.43028413751361, 104.73225324865957
1709251200000, 125.6818167628113, 106.45906043720795
1709337600000, 130.0470586239426, 109.83620859580876
1709424000000, 129.8816532496919, 114.11550991774996
1709510400000, 130.30611971907615, 117.78592811018294
1709596800000, 133.32371555063142, 121.62414178943119
1709683200000, 126.39112339694104, 124.97823009629417
1709769600000, 130.66706419099268, 127.58025306294398
1709856000000, 144.10503256536765, 129.47122164201244
1709942400000, 145.19146101509426, 132.1031096138062
1710028800000, 144.81714849291387, 134.26659566968502
1710115200000, 144.25771555596154, 136.40023784728814
1710201600000, 148.79327935268395, 138.39332296684321
1710288000000, 150.72986927133826, 140.6032606528507
1710374400000, 163.62579653208232, 144.08022434919317
1710460800000, 176.2229997396476, 148.78861468363453
1710547200000, 183.9242834890865, 153.37689570853172
1710633600000, 180.80173842188316, 158.91015606195916
1710720000000, 202.51891185720268, 164.0508117660976
1710806400000, 196.34529342439117, 172.37383980913208
1710892800000, 169.59755629640884, 179.1669846765188
1710979200000, 191.44187811368815, 181.86236853724319
1711065600000, 179.5544644084378, 185.83609447747259
1711152000000, 173.45563634427955, 186.31201800158547
1711238400000, 173.4537726410555, 184.81649698089876
1711324800000, 184.02186416380982, 183.7667875836377
1711411200000, 188.99685465903278, 181.12435219886729
1711497600000, 191.23614507446956, 180.0745752323875
1711584000000, 186.13894375748401, 183.16580220068187
1711670400000, 189.5749906128262, 182.40824014979557
1711756800000, 192.02726585672397, 183.83974389327963
1711843200000, 194.48104356471714, 186.49283382362884
1711929600000, 202.81432536234064, 189.49672966986623
1712016000000, 192.7252498952993, 192.18136698394204
1712102400000, 181.44094341124986, 192.71399487483725
1712188800000, 185.51116280992997, 191.31468035152014
1712275200000, 183.82146316534414, 191.22499735901243
1712361600000, 175.16816341233152, 190.403064866515
1712448000000, 178.95970355653492, 187.9946216601732
1712534400000, 179.58218749799138, 185.77728737329008
1712620800000, 180.64287344561157, 182.45841053552587
1712707200000, 172.5466374234224, 180.73235675699905
1712793600000, 173.12196064411097, 179.46174161588084
1712880000000, 172.69615902223114, 177.69185559219244
1712966400000, 153.7682811535538, 176.10252642889054
1713052800000, 140.18115063206616, 173.0454003919223
1713139200000, 151.54672238984352, 167.5056071169982
1713225600000, 138.41384909362205, 163.50054067297705
1713312000000, 136.41604917198546, 157.46782290840716
1713398400000, 132.5311508262506, 152.306310301059
1713484800000, 142.1317166813474, 146.5076231842218
1713571200000, 143.2449662842533, 142.1412742783813
1713657600000, 150.5170929398806, 140.63794358276692
1713744000000, 148.74146308419816, 142.11450676959757
1713830400000, 156.9921721394195, 141.71375544021967
1713916800000, 154.69385774418163, 144.3678015896193
1714003200000, 147.74509318899663, 146.97891709993306
1714089600000, 144.98792922284767, 149.15233743746816
1714176000000, 139.2590067356682, 149.56036780053964
1714262400000, 141.58180881704862, 148.99094500788462
1714348800000, 137.71788471179437, 147.71447584748006
1714435200000, 137.6714796361837, 146.13967893713667
1714521600000, 127.0390830996602, 143.37958000810298
1714608000000, 134.753621251331, 139.4288979160285
1714694400000, 137.9156486710101, 137.5729733535048
1714780800000, 143.5498729974885, 136.56264756038516
1714867200000, 146.11104319236458, 137.1756284549309
1714953600000, 145.68571274466362, 137.8226619371189
1715040000000, 152.65486339652605, 138.96092308467166
1715126400000, 148.18697723966497, 141.10140647900627
1715212800000, 142.5160197700434, 144.12253421329268
1715299200000, 152.72554705807713, 145.23144828739447
1715385600000, 146.3104978769931, 147.3471480569755
1715472000000, 145.3083544018294, 147.74152303976183
1715558400000, 143.58731571295039, 147.62685321254253
1715644800000, 147.14466221396205, 147.3270822080121
1715731200000, 142.0844864886782, 146.53991061050291
1715817600000, 158.01312798977025, 145.6681262175048
1715904000000, 159.14533854574205, 147.88199882032293
1715990400000, 169.49970700636922, 148.79911188998935
1716076800000, 172.45083937260318, 152.11185605132877
1716163200000, 170.0673475386705, 155.98935390429648
1716249600000, 186.3249227218175, 159.77221559368508
1716336000000, 178.1744919321701, 165.36939566623587
1716422400000, 176.86884758403767, 170.52511072959186
1716508800000, 176.0640591935767, 173.21878495734433
1716595200000, 167.76687801061138, 175.63574504989214
1716681600000, 168.3697915144665, 175.38819805049818
1716768000000, 163.35859974681, 174.80519121362144
1716854400000, 169.81442537506513, 173.84679867192713
1716940800000, 168.75055773108363, 171.48815619381963
1717027200000, 168.13546936257387, 170.1418798793787
1717113600000, 167.014473333231, 168.89425441916958
1717200000000, 165.91353028162595, 167.60145643912023
1717286400000, 165.9632350083908, 167.33669247783658
1717372800000, 163.11854094832748, 166.99289869125434
1717459200000, 164.81254949676975, 166.9586045771854
1717548050000, 172.37095945009955, 166.24405088028607
